Scenario_No,Run_No,dc_Avg_spd,dc_min_spd,pos,lane
Scenario45,4,60.6648,36.7804,1500,1
Scenario45,4,62.6369,54.199,1500,2
Scenario45,4,62.7071,54.7478,2000,1
Scenario45,4,62.6926,54.8285,2000,2
Scenario45,4,63.0798,52.4407,2500,1
Scenario45,4,62.614,52.7241,2500,2
Scenario45,5,63.0563,59.5817,0,1
Scenario45,5,64.3025,60.3602,0,2
Scenario45,5,62.1506,60.0175,500,1
Scenario45,5,63.7034,59.3041,500,2
Scenario45,5,59.3218,54.0399,1000,1
Scenario45,5,61.2145,56.6381,1000,2
Scenario45,5,61.2614,48.9902,1500,1
Scenario45,5,62.977,54.0783,1500,2
Scenario45,5,62.8246,49.4339,2000,1
Scenario45,5,62.6623,50.5134,2000,2
Scenario45,5,63.2079,54.4836,2500,1
Scenario45,5,62.91,56.0123,2500,2
Scenario46,1,64.1554,60.9422,0,1
Scenario46,1,64.3263,61.6966,0,2
Scenario46,1,62.5518,59.5698,500,1
Scenario46,1,63.664,61.6012,500,2
Scenario46,1,59.9356,51.2434,1000,1
Scenario46,1,61.7786,54.6447,1000,2
Scenario46,1,62.1177,57.9161,1500,1
Scenario46,1,63.5486,59.5263,1500,2
Scenario46,1,62.6894,58.8027,2000,1
Scenario46,1,63.9556,60.1312,2000,2
Scenario46,1,61.9384,59.3841,2500,1
Scenario46,1,63.9165,61.0972,2500,2
Scenario46,1,62.0434,49.4498,3000,1
Scenario46,1,63.7579,59.8378,3000,2
Scenario46,1,63.0422,59.9611,3500,1
Scenario46,1,63.1164,60.3724,3500,2
Scenario46,1,63.1683,58.786,4000,1
Scenario46,1,62.7349,58.4603,4000,2
Scenario46,1,63.3306,56.4822,4500,1
Scenario46,1,63.0866,55.354,4500,2
Scenario46,2,63.9056,60.2937,0,1
Scenario46,2,64.1256,61.4426,0,2
Scenario46,2,62.3689,60.2996,500,1
Scenario46,2,63.4144,60.3322,500,2
Scenario46,2,60.1298,54.8775,1000,1
Scenario46,2,61.2983,54.8988,1000,2
Scenario46,2,62.0933,57.3954,1500,1
Scenario46,2,63.5034,61.1845,1500,2
Scenario46,2,62.7236,59.4614,2000,1
Scenario46,2,63.9685,61.7625,2000,2
Scenario46,2,61.8339,58.5057,2500,1
Scenario46,2,64.0716,61.6865,2500,2
Scenario46,2,62.3662,59.1224,3000,1
Scenario46,2,64.0023,60.8601,3000,2
Scenario46,2,63.03,59.5283,3500,1
Scenario46,2,63.2397,60.4843,3500,2
Scenario46,2,63.0536,60.4652,4000,1
Scenario46,2,63.1586,60.3335,4000,2
Scenario46,2,63.2918,59.6834,4500,1
Scenario46,2,63.4685,60.9936,4500,2
Scenario46,3,64.0885,62.573,0,1
Scenario46,3,64.2722,62.0136,0,2
Scenario46,3,62.2044,58.2653,500,1
Scenario46,3,63.4936,59.6305,500,2
Scenario46,3,59.4089,48.1047,1000,1
Scenario46,3,61.1883,50.7099,1000,2
Scenario46,3,61.5655,52.2406,1500,1
Scenario46,3,63.0754,59.1197,1500,2
Scenario46,3,62.3943,57.8166,2000,1
Scenario46,3,63.5728,61.0728,2000,2
Scenario46,3,61.7283,58.1238,2500,1
Scenario46,3,63.6094,60.7195,2500,2
Scenario46,3,62.0778,58.5178,3000,1
Scenario46,3,63.713,59.4808,3000,2
Scenario46,3,62.9447,58.2849,3500,1
Scenario46,3,63.0646,60.4682,3500,2
Scenario46,3,63.4068,60.3027,4000,1
Scenario46,3,62.9072,59.8648,4000,2
Scenario46,3,63.5874,60.2481,4500,1
Scenario46,3,63.2987,61.0689,4500,2
Scenario46,4,64.1575,62.3021,0,1
Scenario46,4,64.3559,62.0749,0,2
Scenario46,4,62.118,57.6834,500,1
Scenario46,4,63.498,61.0517,500,2
Scenario46,4,58.9966,51.5032,1000,1
Scenario46,4,60.6274,51.0154,1000,2
Scenario46,4,61.6881,56.9625,1500,1
Scenario46,4,62.9706,56.2083,1500,2
Scenario46,4,62.6118,58.7876,2000,1
Scenario46,4,63.4874,58.6489,2000,2
Scenario46,4,62.0125,59.8884,2500,1
Scenario46,4,63.5784,60.4625,2500,2
Scenario46,4,62.1372,48.6454,3000,1
Scenario46,4,63.4716,61.0968,3000,2
Scenario46,4,63.1826,59.9301,3500,1
Scenario46,4,62.7896,60.0924,3500,2
Scenario46,4,63.3442,59.5225,4000,1
Scenario46,4,62.4515,57.1527,4000,2
Scenario46,4,63.3428,59.0753,4500,1
Scenario46,4,62.7695,57.8029,4500,2
Scenario46,5,64.0848,62.4239,0,1
Scenario46,5,64.1608,61.7526,0,2
Scenario46,5,62.3853,58.8981,500,1
Scenario46,5,63.43,60.2656,500,2
Scenario46,5,59.9825,50.5331,1000,1
Scenario46,5,61.0588,53.7204,1000,2
Scenario46,5,62.0182,58.4665,1500,1
Scenario46,5,63.154,57.5575,1500,2
Scenario46,5,62.6645,60.1511,2000,1
Scenario46,5,63.7333,58.3627,2000,2
Scenario46,5,61.8433,58.9844,2500,1
Scenario46,5,63.7828,59.4081,2500,2
Scenario46,5,62.4065,59.269,3000,1
Scenario46,5,63.6103,61.3138,3000,2
Scenario46,5,63.1638,60.4879,3500,1
Scenario46,5,63.0541,59.9797,3500,2
Scenario46,5,63.2886,60.1619,4000,1
Scenario46,5,62.8574,59.2497,4000,2
Scenario46,5,63.4158,57.5626,4500,1
Scenario46,5,63.2552,59.7217,4500,2
Scenario47,1,63.1734,60.4339,0,1
Scenario47,1,64.301,59.889,0,2
Scenario47,1,62.3559,58.4961,500,1
Scenario47,1,63.5603,60.465,500,2
Scenario47,1,59.6963,53.3571,1000,1
Scenario47,1,61.1064,53.7565,1000,2
Scenario47,1,61.2196,52.1005,1500,1
Scenario47,1,63.2018,58.8301,1500,2
Scenario47,1,62.7053,57.6352,2000,1
Scenario47,1,63.0134,57.9563,2000,2
Scenario47,1,63.2617,57.7559,2500,1
Scenario47,1,63.0221,58.2521,2500,2
Scenario47,2,62.9273,59.9413,0,1
Scenario47,2,64.1945,61.6727,0,2
Scenario47,2,62.1407,60.2732,500,1
Scenario47,2,63.3526,59.2104,500,2
Scenario47,2,59.336,53.5683,1000,1
Scenario47,2,60.71,53.0679,1000,2
Scenario47,2,60.9996,49.5363,1500,1
Scenario47,2,63.0513,57.2557,1500,2
Scenario47,2,63.0365,56.8878,2000,1
Scenario47,2,63.0164,59.942,2000,2
Scenario47,2,63.3978,59.5729,2500,1
Scenario47,2,63.2705,60.0968,2500,2
Scenario47,3,62.9211,58.5006,0,1
Scenario47,3,64.2719,60.6083,0,2
Scenario47,3,62.0364,58.3908,500,1
Scenario47,3,63.5174,60.6665,500,2
Scenario47,3,59.2096,51.3478,1000,1
Scenario47,3,60.8384,49.6484,1000,2
Scenario47,3,61.1921,53.5585,1500,1
Scenario47,3,62.986,55.0995,1500,2
Scenario47,3,63.0267,57.4875,2000,1
Scenario47,3,62.7105,54.0909,2000,2
Scenario47,3,63.3203,57.6288,2500,1
Scenario47,3,63.0526,59.1369,2500,2
Scenario47,4,63.2517,61.2495,0,1
Scenario47,4,64.4926,61.3899,0,2
Scenario47,4,62.1794,57.7633,500,1
Scenario47,4,63.469,58.7219,500,2
Scenario47,4,58.7382,51.9348,1000,1
Scenario47,4,60.4793,50.2021,1000,2
Scenario47,4,60.723,36.7804,1500,1
Scenario47,4,62.9481,57.9565,1500,2
Scenario47,4,62.6868,57.8232,2000,1
Scenario47,4,62.8978,59.7912,2000,2
Scenario47,4,63.138,59.6624,2500,1
Scenario47,4,62.9885,57.96,2500,2
Scenario47,5,63.0131,56.512,0,1
Scenario47,5,64.4367,61.7985,0,2
Scenario47,5,62.0622,58.1822,500,1
Scenario47,5,63.7024,60.4625,500,2
Scenario47,5,59.1559,53.3643,1000,1
Scenario47,5,61.0147,52.3479,1000,2
Scenario47,5,61.0963,54.0641,1500,1
Scenario47,5,63.1454,59.5108,1500,2
Scenario47,5,62.9465,60.3938,2000,1
Scenario47,5,63.1896,60.297,2000,2
Scenario47,5,63.2903,59.9009,2500,1
Scenario47,5,63.265,59.164,2500,2
Scenario48,1,64.2494,61.7962,0,1
Scenario48,1,64.2959,61.6969,0,2
Scenario48,1,62.4552,59.8375,500,1
Scenario48,1,63.6585,59.9681,500,2
Scenario48,1,59.8571,51.9513,1000,1
Scenario48,1,61.6287,53.5904,1000,2
Scenario48,1,62.0568,57.9161,1500,1
Scenario48,1,63.4329,58.6818,1500,2
Scenario48,1,62.6928,58.2705,2000,1
Scenario48,1,63.9507,54.8614,2000,2
Scenario48,1,61.992,59.3487,2500,1
Scenario48,1,63.8995,55.344,2500,2
Scenario48,1,62.1484,57.7076,3000,1
Scenario48,1,63.851,59.2399,3000,2
Scenario48,1,63.0037,59.6318,3500,1
Scenario48,1,63.0869,59.0177,3500,2
Scenario48,1,63.0437,58.415,4000,1
Scenario48,1,62.7188,57.789,4000,2
Scenario48,1,63.1996,57.2824,4500,1
Scenario48,1,62.9775,57.3632,4500,2
Scenario48,2,64.02,61.7695,0,1
Scenario48,2,64.0688,62.4224,0,2
Scenario48,2,62.3868,59.8115,500,1
Scenario48,2,63.4033,60.7409,500,2
Scenario48,2,60.1747,53.81,1000,1
Scenario48,2,61.2485,55.9118,1000,2
Scenario48,2,62.1055,59.1937,1500,1
Scenario48,2,63.528,59.021,1500,2
Scenario48,2,62.7217,60.0737,2000,1
Scenario48,2,64.0316,60.3794,2000,2
Scenario48,2,61.9174,59.7868,2500,1
Scenario48,2,64.1318,60.8942,2500,2
Scenario48,2,62.3453,59.1347,3000,1
Scenario48,2,63.9892,61.3379,3000,2
Scenario48,2,63.0439,59.5014,3500,1
Scenario48,2,63.3244,61.359,3500,2
Scenario48,2,63.1093,60.7661,4000,1
Scenario48,2,63.1905,60.3051,4000,2
Scenario48,2,63.3709,59.9934,4500,1
Scenario48,2,63.4994,60.8883,4500,2
Scenario48,3,64.1773,61.8208,0,1
Scenario48,3,64.1754,62.0136,0,2
Scenario48,3,62.3574,58.2653,500,1
Scenario48,3,63.4083,60.6535,500,2
Scenario48,3,59.4993,52.027,1000,1
Scenario48,3,61.4517,52.9148,1000,2
Scenario48,3,61.771,56.5473,1500,1
Scenario48,3,63.1909,60.1716,1500,2
Scenario48,3,62.6462,60.1136,2000,1
Scenario48,3,63.5818,60.409,2000,2
Scenario48,3,61.9409,59.8352,2500,1
Scenario48,3,63.6463,61.0292,2500,2
Scenario48,3,62.2251,58.5538,3000,1
Scenario48,3,63.7718,61.6594,3000,2
Scenario48,3,63.082,60.8279,3500,1
Scenario48,3,63.1849,60.5598,3500,2
Scenario48,3,63.2569,60.3027,4000,1
Scenario48,3,63.0529,60.3107,4000,2
Scenario48,3,63.5102,58.8092,4500,1
Scenario48,3,63.391,61.1388,4500,2
Scenario48,4,64.2252,62.3213,0,1
Scenario48,4,64.366,61.9765,0,2
Scenario48,4,62.2428,57.5424,500,1
Scenario48,4,63.5253,60.4305,500,2
Scenario48,4,59.3324,51.5032,1000,1
Scenario48,4,60.426,50.5335,1000,2
Scenario48,4,61.7019,57.2979,1500,1
Scenario48,4,62.9075,56.2083,1500,2
Scenario48,4,62.4892,57.5676,2000,1
Scenario48,4,63.4982,58.6489,2000,2
Scenario48,4,61.778,58.1591,2500,1
Scenario48,4,63.5978,60.5887,2500,2
Scenario48,4,61.8416,48.6535,3000,1
Scenario48,4,63.4155,57.7282,3000,2
Scenario48,4,62.8286,54.6752,3500,1
Scenario48,4,62.7095,58.6007,3500,2
Scenario48,4,63.0059,58.7084,4000,1
Scenario48,4,62.2874,57.1527,4000,2
Scenario48,4,63.0404,56.7458,4500,1
Scenario48,4,62.6076,56.568,4500,2
Scenario48,5,64.0365,60.9081,0,1
Scenario48,5,64.2319,61.0526,0,2
Scenario48,5,62.3545,59.3234,500,1
Scenario48,5,63.4459,60.2572,500,2
Scenario48,5,59.6254,50.4995,1000,1
Scenario48,5,61.2163,53.761,1000,2
Scenario48,5,61.798,58.4291,1500,1
Scenario48,5,63.3042,59.3541,1500,2
Scenario48,5,62.5939,59.9625,2000,1
Scenario48,5,63.8293,61.8007,2000,2
Scenario48,5,61.817,59.1206,2500,1
Scenario48,5,63.8759,61.9623,2500,2
Scenario48,5,62.3218,53.3954,3000,1
Scenario48,5,63.6413,59.1526,3000,2
Scenario48,5,63.0035,58.6151,3500,1
Scenario48,5,63.1081,59.8937,3500,2
Scenario48,5,63.2002,58.339,4000,1
Scenario48,5,62.8861,59.4834,4000,2
Scenario48,5,63.3955,58.8033,4500,1
Scenario48,5,63.2841,59.2623,4500,2
Scenario49,1,63.0807,60.0215,0,1
Scenario49,1,64.4729,61.4383,0,2
Scenario49,1,62.2557,55.9767,500,1
Scenario49,1,63.8224,60.3231,500,2
Scenario49,1,59.4062,50.6159,1000,1
Scenario49,1,61.3491,54.0532,1000,2
Scenario49,1,60.1307,39.2424,1500,1
Scenario49,1,62.6331,53.6999,1500,2
Scenario49,1,62.6985,53.5224,2000,1
Scenario49,1,62.6997,52.4674,2000,2
Scenario49,1,63.3354,56.1124,2500,1
Scenario49,1,62.7957,55.5944,2500,2
Scenario49,2,63.0329,60.0434,0,1
Scenario49,2,64.4367,61.9539,0,2
Scenario49,2,62.1354,59.2217,500,1
Scenario49,2,63.4769,60.7838,500,2
Scenario49,2,59.2745,52.4299,1000,1
Scenario49,2,60.6195,53.4273,1000,2
Scenario49,2,61.1639,50.6793,1500,1
Scenario49,2,62.6626,46.6808,1500,2
Scenario49,2,62.9741,58.3036,2000,1
Scenario49,2,62.7574,52.6026,2000,2
Scenario49,2,63.4356,61.3287,2500,1
Scenario49,2,62.9382,54.606,2500,2
Scenario49,3,62.9874,59.8156,0,1
Scenario49,3,64.3642,61.2511,0,2
Scenario49,3,62.1466,60.3356,500,1
Scenario49,3,63.9183,60.1061,500,2
Scenario49,3,59.3983,53.4569,1000,1
Scenario49,3,61.023,54.9276,1000,2
Scenario49,3,61.0398,51.1372,1500,1
Scenario49,3,63.1978,58.6754,1500,2
Scenario49,3,63.1309,59.545,2000,1
Scenario49,3,62.9301,59.4781,2000,2
Scenario49,3,63.6187,59.6897,2500,1
Scenario49,3,63.0798,60.1139,2500,2
Scenario49,4,63.1281,60.854,0,1
Scenario49,4,64.5644,60.5302,0,2
Scenario49,4,62.1158,57.5798,500,1
Scenario49,4,63.7023,60.3591,500,2
Scenario49,4,58.5317,50.6634,1000,1
Scenario49,4,60.0463,53.3382,1000,2
Scenario49,4,59.9678,41.2703,1500,1
Scenario49,4,62.5995,54.5189,1500,2
Scenario49,4,62.1036,48.1149,2000,1
Scenario49,4,62.4359,43.2041,2000,2
Scenario49,4,62.7808,53.8817,2500,1
Scenario49,4,62.7355,55.1563,2500,2
Scenario49,5,63.0343,60.026,0,1
Scenario49,5,64.3427,60.9125,0,2
Scenario49,5,62.2241,58.0817,500,1
Scenario49,5,63.7074,60.457,500,2
Scenario49,5,59.4376,52.0716,1000,1
Scenario49,5,61.3577,54.0863,1000,2
Scenario49,5,60.6174,46.6342,1500,1
Scenario49,5,62.8422,53.4047,1500,2
Scenario49,5,62.7135,54.5019,2000,1
Scenario49,5,62.8672,56.5109,2000,2
Scenario49,5,63.3739,56.7901,2500,1
Scenario49,5,63.1159,57.6091,2500,2
Scenario50,1,64.2687,60.4803,0,1
Scenario50,1,64.3847,62.5413,0,2
Scenario50,1,62.5011,59.9594,500,1
Scenario50,1,63.7186,60.7708,500,2
Scenario50,1,59.9387,50.6738,1000,1
Scenario50,1,61.6667,53.4092,1000,2
Scenario50,1,61.7712,52.9015,1500,1
Scenario50,1,63.5472,59.8723,1500,2
Scenario50,1,62.3573,54.9255,2000,1
Scenario50,1,64.0075,59.0953,2000,2
Scenario50,1,61.4523,53.5674,2500,1
Scenario50,1,63.7889,55.645,2500,2
Scenario50,1,61.1755,32.3455,3000,1
Scenario50,1,63.2637,32.0978,3000,2
Scenario50,1,62.247,40.7062,3500,1
Scenario50,1,62.6918,38.5943,3500,2
Scenario50,1,62.6304,47.5381,4000,1
Scenario50,1,62.6917,54.0432,4000,2
Scenario50,1,62.9909,52.1038,4500,1
Scenario50,1,63.0959,58.148,4500,2
Scenario50,2,64.0902,61.9868,0,1
Scenario50,2,64.2097,61.9279,0,2
Scenario50,2,62.3862,59.9539,500,1
Scenario50,2,63.4632,60.6662,500,2
Scenario50,2,60.0556,54.6255,1000,1
Scenario50,2,61.1442,55.7793,1000,2
Scenario50,2,62.0245,58.2575,1500,1
Scenario50,2,63.5192,60.4873,1500,2
Scenario50,2,62.7075,60.1745,2000,1
Scenario50,2,64.0728,61.7523,2000,2
Scenario50,2,61.7637,59.4119,2500,1
Scenario50,2,64.0922,61.8915,2500,2
Scenario50,2,61.3052,53.6863,3000,1
Scenario50,2,63.9547,61.6729,3000,2
Scenario50,2,62.5147,57.3128,3500,1
Scenario50,2,63.2974,60.2506,3500,2
Scenario50,2,62.8241,56.546,4000,1
Scenario50,2,63.0055,57.4178,4000,2
Scenario50,2,63.4036,59.9934,4500,1
Scenario50,2,63.357,57.2759,4500,2
Scenario50,3,64.0348,61.5392,0,1
Scenario50,3,64.2614,62.024,0,2
Scenario50,3,61.9276,41.4775,500,1
Scenario50,3,63.6122,56.6046,500,2
Scenario50,3,59.5162,46.1761,1000,1
Scenario50,3,60.8342,48.4182,1000,2
Scenario50,3,61.9309,54.1586,1500,1
Scenario50,3,63.0463,53.8634,1500,2
Scenario50,3,62.7483,60.1935,2000,1
Scenario50,3,63.6282,56.776,2000,2
Scenario50,3,61.8845,59.5681,2500,1
Scenario50,3,63.8114,60.2738,2500,2
Scenario50,3,61.9806,54.9468,3000,1
Scenario50,3,63.794,61.6437,3000,2
Scenario50,3,62.926,58.6267,3500,1
Scenario50,3,63.105,60.7148,3500,2
Scenario50,3,63.3813,60.1029,4000,1
Scenario50,3,62.8797,59.6876,4000,2
Scenario50,3,63.6542,60.5315,4500,1
Scenario50,3,63.3074,59.5489,4500,2
Scenario50,4,64.192,62.0584,0,1
Scenario50,4,64.3351,61.1148,0,2
Scenario50,4,62.3141,59.7031,500,1
Scenario50,4,63.4179,59.8593,500,2
Scenario50,4,58.8284,51.2412,1000,1
Scenario50,4,60.2449,36.0251,1000,2
Scenario50,4,61.3207,54.7321,1500,1
Scenario50,4,62.9904,42.1855,1500,2
Scenario50,4,62.3236,58.4756,2000,1
Scenario50,4,63.6265,47.7509,2000,2
Scenario50,4,61.5695,57.2752,2500,1
Scenario50,4,63.755,54.6045,2500,2
Scenario50,4,61.6335,54.0577,3000,1
Scenario50,4,63.787,59.4119,3000,2
Scenario50,4,62.6033,57.8954,3500,1
Scenario50,4,63.0291,59.3312,3500,2
Scenario50,4,62.7656,57.2913,4000,1
Scenario50,4,62.8258,57.7505,4000,2
Scenario50,4,63.0362,56.6303,4500,1
Scenario50,4,62.8731,55.3555,4500,2
Scenario50,5,64.1761,62.037,0,1
Scenario50,5,64.1636,61.3139,0,2
Scenario50,5,62.3785,57.8864,500,1
Scenario50,5,63.4045,59.9106,500,2
Scenario50,5,59.4421,49.2629,1000,1
Scenario50,5,61.1506,52.6262,1000,2
Scenario50,5,61.7627,59.2639,1500,1
Scenario50,5,63.4426,59.6594,1500,2
Scenario50,5,62.6731,59.302,2000,1
Scenario50,5,63.9086,61.1383,2000,2
Scenario50,5,61.9345,59.1886,2500,1
Scenario50,5,63.9269,60.9487,2500,2
Scenario50,5,61.6147,51.8664,3000,1
Scenario50,5,63.5722,53.7882,3000,2
Scenario50,5,62.6908,56.7437,3500,1
Scenario50,5,62.917,55.6933,3500,2
Scenario50,5,63.0213,58.9788,4000,1
Scenario50,5,62.9026,57.4734,4000,2
Scenario50,5,63.4426,60.4238,4500,1
Scenario50,5,63.2877,59.2863,4500,2
Scenario51,1,63.3703,59.3286,0,1
Scenario51,1,64.5666,61.906,0,2
Scenario51,1,62.2965,58.158,500,1
Scenario51,1,63.872,61.059,500,2
Scenario51,1,58.8806,49.8535,1000,1
Scenario51,1,59.9567,48.4359,1000,2
Scenario51,1,58.2206,35.3738,1500,1
Scenario51,1,61.1986,38.9505,1500,2
Scenario51,1,61.9439,49.035,2000,1
Scenario51,1,62.0356,49.1721,2000,2
Scenario51,1,63.1063,55.7695,2500,1
Scenario51,1,62.692,54.6292,2500,2
Scenario51,2,63.0244,59.953,0,1
Scenario51,2,64.5355,62.2552,0,2
Scenario51,2,61.8578,57.169,500,1
Scenario51,2,63.7959,60.919,500,2
Scenario51,2,58.736,43.8145,1000,1
Scenario51,2,60.4673,46.7287,1000,2
Scenario51,2,59.5979,38.8976,1500,1
Scenario51,2,62.4939,44.0533,1500,2
Scenario51,2,62.573,54.0856,2000,1
Scenario51,2,62.6071,48.7911,2000,2
Scenario51,2,63.2435,57.771,2500,1
Scenario51,2,62.9394,52.0327,2500,2
Scenario51,3,62.7706,59.6153,0,1
Scenario51,3,64.546,61.7559,0,2
Scenario51,3,61.7282,54.5551,500,1
Scenario51,3,63.5569,48.4776,500,2
Scenario51,3,58.5344,44.2476,1000,1
Scenario51,3,59.9281,42.4028,1000,2
Scenario51,3,58.9781,40.7699,1500,1
Scenario51,3,62.0813,32.0461,1500,2
Scenario51,3,62.0182,55.3363,2000,1
Scenario51,3,62.7906,55.3626,2000,2
Scenario51,3,62.8859,57.2755,2500,1
Scenario51,3,63.3818,57.2481,2500,2
Scenario51,4,62.9708,58.0476,0,1
Scenario51,4,64.4995,61.9193,0,2
Scenario51,4,61.6283,55.2882,500,1
Scenario51,4,63.6013,60.3891,500,2
Scenario51,4,58.2831,47.6751,1000,1
Scenario51,4,59.7456,53.8218,1000,2
Scenario51,4,60.1593,51.5649,1500,1
Scenario51,4,62.8812,58.683,1500,2
Scenario51,4,62.2607,55.7838,2000,1
Scenario51,4,62.9434,54.2626,2000,2
Scenario51,4,63.1422,57.5791,2500,1
Scenario51,4,63.0377,55.1143,2500,2
Scenario51,5,63.1808,60.4852,0,1
Scenario51,5,64.6032,60.8686,0,2
Scenario51,5,61.9097,57.8374,500,1
Scenario51,5,63.8861,60.457,500,2
Scenario51,5,59.0008,50.7829,1000,1
Scenario51,5,60.2213,52.3578,1000,2
Scenario51,5,59.5965,42.6721,1500,1
Scenario51,5,62.373,49.7318,1500,2
Scenario51,5,62.3473,56.2014,2000,1
Scenario51,5,62.7897,55.2849,2000,2
Scenario51,5,63.1312,58.8832,2500,1
Scenario51,5,63.0128,57.0461,2500,2
Scenario52,1,64.447,61.1469,0,1
Scenario52,1,64.3999,61.7185,0,2
Scenario52,1,62.6426,60.2779,500,1
Scenario52,1,63.6258,61.0468,500,2
Scenario52,1,60.189,54.5844,1000,1
Scenario52,1,61.0987,55.1128,1000,2
Scenario52,1,62.0734,58.1063,1500,1
Scenario52,1,63.3142,59.5953,1500,2
Scenario52,1,62.7329,59.0793,2000,1
Scenario52,1,64.0462,61.5801,2000,2
Scenario52,1,61.6939,56.4483,2500,1
Scenario52,1,63.8197,50.8088,2500,2
Scenario52,1,60.9709,43.2568,3000,1
Scenario52,1,63.2931,33.5301,3000,2
Scenario52,1,62.5027,55.5761,3500,1
Scenario52,1,62.5756,40.6751,3500,2
Scenario52,1,62.9651,58.9735,4000,1
Scenario52,1,62.5565,51.0625,4000,2
Scenario52,1,63.3353,58.9775,4500,1
Scenario52,1,63.0975,54.585,4500,2
Scenario52,2,64.0988,61.9833,0,1
Scenario52,2,64.2659,62.2436,0,2
Scenario52,2,62.3622,59.3583,500,1
Scenario52,2,63.6918,60.9856,500,2
Scenario52,2,59.9679,53.5204,1000,1
Scenario52,2,61.2495,55.4215,1000,2
Scenario52,2,61.9465,58.1994,1500,1
Scenario52,2,63.8048,59.2757,1500,2
Scenario52,2,62.6911,60.1993,2000,1
Scenario52,2,64.3587,60.7335,2000,2
Scenario52,2,61.672,57.1672,2500,1
Scenario52,2,64.2276,57.9423,2500,2
Scenario52,2,60.2939,45.2532,3000,1
Scenario52,2,63.6806,50.7132,3000,2
Scenario52,2,61.6931,54.4339,3500,1
Scenario52,2,63.0667,52.9287,3500,2
Scenario52,2,62.5559,58.3194,4000,1
Scenario52,2,63.1565,55.5277,4000,2
Scenario52,2,63.0264,58.8358,4500,1
Scenario52,2,63.5523,57.1972,4500,2
Scenario52,3,64.0474,61.5854,0,1
Scenario52,3,64.4066,61.3867,0,2
Scenario52,3,61.9999,58.0199,500,1
Scenario52,3,63.69,60.1202,500,2
Scenario52,3,59.4192,49.804,1000,1
Scenario52,3,60.8004,51.1878,1000,2
Scenario52,3,61.6261,56.7594,1500,1
Scenario52,3,63.4749,59.3246,1500,2
Scenario52,3,62.2472,59.4019,2000,1
Scenario52,3,64.2172,61.3229,2000,2
Scenario52,3,61.008,55.9641,2500,1
Scenario52,3,63.9297,54.1759,2500,2
Scenario52,3,58.9257,32.0512,3000,1
Scenario52,3,63.3819,47.6272,3000,2
Scenario52,3,61.241,48.9751,3500,1
Scenario52,3,62.9694,50.5924,3500,2
Scenario52,3,62.4126,53.4078,4000,1
Scenario52,3,63.2205,55.0006,4000,2
Scenario52,3,63.0297,55.6133,4500,1
Scenario52,3,63.6707,55.3973,4500,2
Scenario52,4,64.1911,61.7288,0,1
Scenario52,4,64.4838,61.9062,0,2
Scenario52,4,62.0186,57.9819,500,1
Scenario52,4,63.5069,60.4628,500,2
Scenario52,4,58.5469,52.5538,1000,1
Scenario52,4,59.6439,50.4221,1000,2
Scenario52,4,61.4376,57.827,1500,1
Scenario52,4,62.7629,50.3173,1500,2
Scenario52,4,62.4518,58.8918,2000,1
Scenario52,4,63.7111,56.1925,2000,2
Scenario52,4,61.6761,55.1211,2500,1
Scenario52,4,63.9049,60.303,2500,2
Scenario52,4,61.0562,51.9391,3000,1
Scenario52,4,63.7564,57.7444,3000,2
Scenario52,4,62.3178,54.6063,3500,1
Scenario52,4,63.0158,60.252,3500,2
Scenario52,4,62.6165,56.7498,4000,1
Scenario52,4,62.9704,59.3845,4000,2
Scenario52,4,63.1506,58.5904,4500,1
Scenario52,4,63.4283,60.2598,4500,2
Scenario52,5,64.2286,61.5737,0,1
Scenario52,5,64.3446,61.7967,0,2
Scenario52,5,62.4539,57.8213,500,1
Scenario52,5,63.6749,60.4258,500,2
Scenario52,5,59.8436,52.1216,1000,1
Scenario52,5,61.1501,54.3582,1000,2
Scenario52,5,61.9868,57.6926,1500,1
Scenario52,5,63.6518,60.9457,1500,2
Scenario52,5,62.516,58.5292,2000,1
Scenario52,5,64.3366,62.1385,2000,2
Scenario52,5,61.5265,58.3935,2500,1
Scenario52,5,64.0384,58.5176,2500,2
Scenario52,5,59.7919,42.0879,3000,1
Scenario52,5,63.2703,47.03,3000,2
Scenario52,5,61.6679,49.3507,3500,1
Scenario52,5,62.8685,51.0261,3500,2
Scenario52,5,62.4176,53.6103,4000,1
Scenario52,5,62.8151,56.2964,4000,2
Scenario52,5,62.8839,54.1996,4500,1
Scenario52,5,63.2572,58.4565,4500,2
Scenario53,1,63.1287,58.8041,0,1
Scenario53,1,64.2199,60.5298,0,2
Scenario53,1,62.3343,58.5039,500,1
Scenario53,1,63.5889,61.2607,500,2
Scenario53,1,59.6125,52.6822,1000,1
Scenario53,1,61.1453,54.6013,1000,2
Scenario53,1,61.717,57.2703,1500,1
Scenario53,1,63.2008,57.4559,1500,2
Scenario53,1,63.0539,58.365,2000,1
Scenario53,1,63.1187,57.6839,2000,2
Scenario53,1,63.4971,59.8383,2500,1
Scenario53,1,62.924,58.2013,2500,2
Scenario53,2,62.7989,59.2312,0,1
Scenario53,2,64.074,61.6582,0,2
Scenario53,2,62.1396,57.7962,500,1
Scenario53,2,63.2897,60.1287,500,2
Scenario53,2,59.6794,54.9605,1000,1
Scenario53,2,61.4229,56.5966,1000,2
Scenario53,2,62.1003,57.0572,1500,1
Scenario53,2,63.2932,60.5598,1500,2
